1.5279 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4.3085 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [3840, 2160]. Using actual size
5.8763 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025941BF6C50>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025941994828>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([3840, 2160]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.8764 	EXP 	window1: recordFrameIntervals = False
6.0408 	EXP 	window1: recordFrameIntervals = True
6.2256 	EXP 	window1: recordFrameIntervals = False
6.5177 	EXP 	Created Instr_CR_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instr_CR_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.5289 	EXP 	Created circle_frame = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=10, name='circle_frame', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...))
6.5311 	EXP 	Created stim_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='stim_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
6.5409 	EXP 	Created feedback_circle = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=10, name='feedback_circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...))
6.5428 	EXP 	Created feedback_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='feedback_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
6.5807 	EXP 	Instr_CR_text: autoDraw = True
7.2434 	EXP 	Imported conditions.xlsx as conditions, 8 conditions, 3 params
7.2437 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
7.2440 	EXP 	New trial (rep=0, index=0): OrderedDict([('Stim', 'f'), ('CorrResp', 'u'), ('imStim', 'media/dfnb.png')])
7.2509 	DATA 	Keypress: h
7.2628 	EXP 	Instr_CR_text: autoDraw = False
7.2628 	EXP 	stim_image: image = 'media/dfnb.png'
7.2628 	EXP 	circle_frame: autoDraw = True
7.2628 	EXP 	stim_image: autoDraw = True
9.9968 	DATA 	Keypress: l
10.0056 	EXP 	circle_frame: autoDraw = False
10.0056 	EXP 	stim_image: autoDraw = False
10.0056 	EXP 	feedback_circle: lineColor = '[1. 1. 1.] (rgb)'
10.0056 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
10.0056 	EXP 	feedback_image: image = 'media/dfnb.png'
10.0056 	EXP 	feedback_circle: autoDraw = True
10.0056 	EXP 	feedback_image: autoDraw = True
10.2954 	EXP 	New trial (rep=0, index=1): OrderedDict([('Stim', 'g'), ('CorrResp', 'i'), ('imStim', 'media/dgnb.png')])
10.3130 	EXP 	feedback_circle: autoDraw = False
10.3130 	EXP 	feedback_image: autoDraw = False
10.3130 	EXP 	feedback_circle: autoDraw = False
10.3130 	EXP 	feedback_image: autoDraw = False
10.3130 	EXP 	stim_image: image = 'media/dgnb.png'
10.3130 	EXP 	circle_frame: autoDraw = True
10.3130 	EXP 	stim_image: autoDraw = True
12.4377 	DATA 	Keypress: h
12.4474 	EXP 	circle_frame: autoDraw = False
12.4474 	EXP 	stim_image: autoDraw = False
12.4474 	EXP 	feedback_circle: lineColor = '[1. 1. 1.] (rgb)'
12.4474 	EXP 	feedback_image: color = '[ 1. -1. -1.] (rgb)'
12.4474 	EXP 	feedback_image: image = 'media/dgnb.png'
12.4474 	EXP 	feedback_circle: autoDraw = True
12.4474 	EXP 	feedback_image: autoDraw = True
13.4320 	EXP 	New trial (rep=0, index=2): OrderedDict([('Stim', 'c'), ('CorrResp', 'i'), ('imStim', 'media/dcnb.png')])
13.4475 	EXP 	feedback_circle: autoDraw = False
13.4475 	EXP 	feedback_image: autoDraw = False
13.4475 	EXP 	feedback_circle: autoDraw = False
13.4475 	EXP 	feedback_image: autoDraw = False
13.4475 	EXP 	stim_image: image = 'media/dcnb.png'
13.4475 	EXP 	circle_frame: autoDraw = True
13.4475 	EXP 	stim_image: autoDraw = True
14.1943 	DATA 	Keypress: u
14.2038 	EXP 	circle_frame: autoDraw = False
14.2038 	EXP 	stim_image: autoDraw = False
14.2038 	EXP 	feedback_circle: lineColor = '[1. 1. 1.] (rgb)'
14.2038 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
14.2038 	EXP 	feedback_image: image = 'media/dcnb.png'
14.2038 	EXP 	feedback_circle: autoDraw = True
14.2038 	EXP 	feedback_image: autoDraw = True
