1.5111 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3.8087 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [3840, 2160]. Using actual size
5.4078 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027C68A66C50>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000027C68805828>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([3840, 2160]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.4079 	EXP 	window1: recordFrameIntervals = False
5.5723 	EXP 	window1: recordFrameIntervals = True
5.7559 	EXP 	window1: recordFrameIntervals = False
6.0394 	EXP 	Created Instr_CR_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instr_CR_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.0507 	EXP 	Created circle_frame = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=10, name='circle_frame', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...))
6.0534 	EXP 	Created stim_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='stim_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
6.0632 	EXP 	Created feedback_circle = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=10, name='feedback_circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...))
6.0647 	EXP 	Created feedback_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='feedback_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
6.1004 	EXP 	Instr_CR_text: autoDraw = True
6.5019 	EXP 	Imported conditions.xlsx as conditions, 8 conditions, 3 params
6.5022 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
6.5025 	EXP 	New trial (rep=0, index=0): OrderedDict([('Stim', 'c'), ('CorrResp', 'i'), ('imStim', 'media/dcnb.png')])
6.5078 	DATA 	Keypress: h
6.5193 	EXP 	Instr_CR_text: autoDraw = False
6.5193 	EXP 	stim_image: image = 'media/dcnb.png'
6.5193 	EXP 	circle_frame: autoDraw = True
6.5193 	EXP 	stim_image: autoDraw = True
7.0040 	DATA 	Keypress: h
7.0142 	EXP 	circle_frame: autoDraw = False
7.0142 	EXP 	stim_image: autoDraw = False
7.0142 	EXP 	feedback_circle: lineColor = '[ 1. -1. -1.] (rgb)'
7.0142 	EXP 	feedback_image: color = '[ 1. -1. -1.] (rgb)'
7.0142 	EXP 	feedback_image: image = 'media/dcnb.png'
7.0142 	EXP 	feedback_circle: autoDraw = True
7.0142 	EXP 	feedback_image: autoDraw = True
8.0227 	EXP 	New trial (rep=0, index=1): OrderedDict([('Stim', 'b'), ('CorrResp', 'u'), ('imStim', 'media/dbnb.png')])
8.0441 	EXP 	feedback_circle: autoDraw = False
8.0441 	EXP 	feedback_image: autoDraw = False
8.0441 	EXP 	feedback_circle: autoDraw = False
8.0441 	EXP 	feedback_image: autoDraw = False
8.0441 	EXP 	stim_image: image = 'media/dbnb.png'
8.0441 	EXP 	circle_frame: autoDraw = True
8.0441 	EXP 	stim_image: autoDraw = True
8.3884 	DATA 	Keypress: u
8.4298 	EXP 	circle_frame: autoDraw = False
8.4298 	EXP 	stim_image: autoDraw = False
8.4298 	EXP 	feedback_circle: lineColor = '[0.1 0.5 0.3] (rgb)'
8.4298 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
8.4298 	EXP 	feedback_image: image = 'media/dbnb.png'
8.4298 	EXP 	feedback_circle: autoDraw = True
8.4298 	EXP 	feedback_image: autoDraw = True
8.7172 	EXP 	New trial (rep=0, index=2): OrderedDict([('Stim', 'a'), ('CorrResp', 'h'), ('imStim', 'media/danb.png')])
8.7406 	EXP 	feedback_circle: autoDraw = False
8.7406 	EXP 	feedback_image: autoDraw = False
8.7406 	EXP 	feedback_circle: autoDraw = False
8.7406 	EXP 	feedback_image: autoDraw = False
8.7406 	EXP 	stim_image: image = 'media/danb.png'
8.7406 	EXP 	circle_frame: autoDraw = True
8.7406 	EXP 	stim_image: autoDraw = True
10.2453 	DATA 	Keypress: h
10.2610 	EXP 	circle_frame: autoDraw = False
10.2610 	EXP 	stim_image: autoDraw = False
10.2610 	EXP 	feedback_circle: lineColor = '[ 1. -1. -1.] (rgb)'
10.2610 	EXP 	feedback_image: color = '[ 1. -1. -1.] (rgb)'
10.2610 	EXP 	feedback_image: image = 'media/danb.png'
10.2610 	EXP 	feedback_circle: autoDraw = True
10.2610 	EXP 	feedback_image: autoDraw = True
11.2490 	EXP 	New trial (rep=0, index=3): OrderedDict([('Stim', 'e'), ('CorrResp', 'h'), ('imStim', 'media/denb.png')])
11.2635 	EXP 	feedback_circle: autoDraw = False
11.2635 	EXP 	feedback_image: autoDraw = False
11.2635 	EXP 	feedback_circle: autoDraw = False
11.2635 	EXP 	feedback_image: autoDraw = False
11.2635 	EXP 	stim_image: image = 'media/denb.png'
11.2635 	EXP 	circle_frame: autoDraw = True
11.2635 	EXP 	stim_image: autoDraw = True
13.2396 	DATA 	Keypress: h
13.2498 	EXP 	circle_frame: autoDraw = False
13.2498 	EXP 	stim_image: autoDraw = False
13.2498 	EXP 	feedback_circle: lineColor = '[ 1. -1. -1.] (rgb)'
13.2498 	EXP 	feedback_image: color = '[ 1. -1. -1.] (rgb)'
13.2498 	EXP 	feedback_image: image = 'media/denb.png'
13.2498 	EXP 	feedback_circle: autoDraw = True
13.2498 	EXP 	feedback_image: autoDraw = True
14.2381 	EXP 	New trial (rep=0, index=4): OrderedDict([('Stim', 'f'), ('CorrResp', 'u'), ('imStim', 'media/dfnb.png')])
14.2581 	EXP 	feedback_circle: autoDraw = False
14.2581 	EXP 	feedback_image: autoDraw = False
14.2581 	EXP 	feedback_circle: autoDraw = False
14.2581 	EXP 	feedback_image: autoDraw = False
14.2581 	EXP 	stim_image: image = 'media/dfnb.png'
14.2581 	EXP 	circle_frame: autoDraw = True
14.2581 	EXP 	stim_image: autoDraw = True
19.3548 	DATA 	Keypress: u
19.3648 	EXP 	circle_frame: autoDraw = False
19.3648 	EXP 	stim_image: autoDraw = False
19.3648 	EXP 	feedback_circle: lineColor = '[0.1 0.5 0.3] (rgb)'
19.3648 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
19.3648 	EXP 	feedback_image: image = 'media/dfnb.png'
19.3648 	EXP 	feedback_circle: autoDraw = True
19.3648 	EXP 	feedback_image: autoDraw = True
