1.5144 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.0075 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [3840, 2160]. Using actual size
10.9934 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000231F79E6C50>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000231F7606828>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([3840, 2160]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.9935 	EXP 	window1: recordFrameIntervals = False
11.1609 	EXP 	window1: recordFrameIntervals = True
11.3430 	EXP 	window1: recordFrameIntervals = False
11.6293 	EXP 	Created Instr_CR_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instr_CR_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
11.6407 	EXP 	Created circle_frame = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=5, name='circle_frame', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.25, 0.25]), units='height', vertices=ndarray(...), win=Window(...))
11.6433 	EXP 	Created stim_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='stim_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
11.6544 	EXP 	Created feedback_circle = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=5, name='feedback_circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.25, 0.25]), units='height', vertices=ndarray(...), win=Window(...))
11.6559 	EXP 	Created feedback_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='feedback_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
11.6950 	EXP 	Instr_CR_text: autoDraw = True
12.0952 	EXP 	Imported conditions.xlsx as conditions, 8 conditions, 3 params
12.0955 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
12.0958 	EXP 	New trial (rep=0, index=0): OrderedDict([('Stim', 'd'), ('CorrResp', 'l'), ('imStim', 'media/ddnb.png')])
12.1023 	DATA 	Keypress: h
12.1156 	EXP 	Instr_CR_text: autoDraw = False
12.1156 	EXP 	stim_image: image = 'media/ddnb.png'
12.1156 	EXP 	circle_frame: autoDraw = True
12.1156 	EXP 	stim_image: autoDraw = True
12.9514 	DATA 	Keypress: u
12.9691 	EXP 	circle_frame: autoDraw = False
12.9691 	EXP 	stim_image: autoDraw = False
12.9691 	EXP 	feedback_circle: fillColor = '[0.1 0.5 0.3] (rgb)'
12.9691 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
12.9691 	EXP 	feedback_image: image = 'media/ddnb.png'
12.9691 	EXP 	feedback_circle: autoDraw = True
12.9691 	EXP 	feedback_image: autoDraw = True
13.2678 	EXP 	New trial (rep=0, index=1): OrderedDict([('Stim', 'f'), ('CorrResp', 'u'), ('imStim', 'media/dfnb.png')])
13.2881 	EXP 	feedback_circle: autoDraw = False
13.2881 	EXP 	feedback_image: autoDraw = False
13.2881 	EXP 	feedback_circle: autoDraw = False
13.2881 	EXP 	feedback_image: autoDraw = False
13.2881 	EXP 	stim_image: image = 'media/dfnb.png'
13.2881 	EXP 	circle_frame: autoDraw = True
13.2881 	EXP 	stim_image: autoDraw = True
18.9046 	DATA 	Keypress: h
18.9191 	EXP 	circle_frame: autoDraw = False
18.9191 	EXP 	stim_image: autoDraw = False
18.9191 	EXP 	feedback_circle: fillColor = '[0.1 0.5 0.3] (rgb)'
18.9191 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
18.9191 	EXP 	feedback_image: image = 'media/dfnb.png'
18.9191 	EXP 	feedback_circle: autoDraw = True
18.9191 	EXP 	feedback_image: autoDraw = True
19.2312 	EXP 	New trial (rep=0, index=2): OrderedDict([('Stim', 'c'), ('CorrResp', 'i'), ('imStim', 'media/dcnb.png')])
19.2532 	EXP 	feedback_circle: autoDraw = False
19.2532 	EXP 	feedback_image: autoDraw = False
19.2532 	EXP 	feedback_circle: autoDraw = False
19.2532 	EXP 	feedback_image: autoDraw = False
19.2532 	EXP 	stim_image: image = 'media/dcnb.png'
19.2532 	EXP 	circle_frame: autoDraw = True
19.2532 	EXP 	stim_image: autoDraw = True
20.1720 	DATA 	Keypress: h
20.1871 	EXP 	circle_frame: autoDraw = False
20.1871 	EXP 	stim_image: autoDraw = False
20.1871 	EXP 	feedback_circle: fillColor = '[0.1 0.5 0.3] (rgb)'
20.1871 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
20.1871 	EXP 	feedback_image: image = 'media/dcnb.png'
20.1871 	EXP 	feedback_circle: autoDraw = True
20.1871 	EXP 	feedback_image: autoDraw = True
20.4884 	EXP 	New trial (rep=0, index=3): OrderedDict([('Stim', 'b'), ('CorrResp', 'u'), ('imStim', 'media/dbnb.png')])
20.5162 	EXP 	feedback_circle: autoDraw = False
20.5162 	EXP 	feedback_image: autoDraw = False
20.5162 	EXP 	feedback_circle: autoDraw = False
20.5162 	EXP 	feedback_image: autoDraw = False
20.5162 	EXP 	stim_image: image = 'media/dbnb.png'
20.5162 	EXP 	circle_frame: autoDraw = True
20.5162 	EXP 	stim_image: autoDraw = True
21.3340 	DATA 	Keypress: u
21.3465 	EXP 	circle_frame: autoDraw = False
21.3465 	EXP 	stim_image: autoDraw = False
21.3465 	EXP 	feedback_circle: fillColor = '[0.1 0.5 0.3] (rgb)'
21.3465 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
21.3465 	EXP 	feedback_image: image = 'media/dbnb.png'
21.3465 	EXP 	feedback_circle: autoDraw = True
21.3465 	EXP 	feedback_image: autoDraw = True
21.6362 	EXP 	New trial (rep=0, index=4): OrderedDict([('Stim', 'e'), ('CorrResp', 'h'), ('imStim', 'media/denb.png')])
21.6531 	EXP 	feedback_circle: autoDraw = False
21.6531 	EXP 	feedback_image: autoDraw = False
21.6531 	EXP 	feedback_circle: autoDraw = False
