1.5139 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.7506 	EXP 	feedback_image: image = 'media/dfnb.png'
11.7506 	EXP 	feedback_circle: autoDraw = True
11.7506 	EXP 	feedback_image: autoDraw = True
12.0504 	EXP 	New trial (rep=0, index=2): OrderedDict([('Stim', 'd'), ('CorrResp', 'l'), ('imStim', 'media/ddnb.png')])
12.0670 	EXP 	feedback_circle: autoDraw = False
12.0670 	EXP 	feedback_image: autoDraw = False
12.0670 	EXP 	feedback_circle: autoDraw = False
12.0670 	EXP 	feedback_image: autoDraw = False
12.0670 	EXP 	stim_image: image = 'media/ddnb.png'
12.0670 	EXP 	circle_frame: autoDraw = True
12.0670 	EXP 	stim_image: autoDraw = True
14.1035 	DATA 	Keypress: h
14.1137 	EXP 	circle_frame: autoDraw = False
14.1137 	EXP 	stim_image: autoDraw = False
14.1137 	EXP 	feedback_circle: lineColor = '[ 1. -1. -1.] (rgb)'
14.1137 	EXP 	feedback_image: color = '[ 1. -1. -1.] (rgb)'
14.1137 	EXP 	feedback_image: image = 'media/ddnb.png'
14.1137 	EXP 	feedback_circle: autoDraw = True
14.1137 	EXP 	feedback_image: autoDraw = True
15.1052 	EXP 	New trial (rep=0, index=3): OrderedDict([('Stim', 'b'), ('CorrResp', 'u'), ('imStim', 'media/dbnb.png')])
15.1213 	EXP 	feedback_circle: autoDraw = False
15.1213 	EXP 	feedback_image: autoDraw = False
15.1213 	EXP 	feedback_circle: autoDraw = False
15.1213 	EXP 	feedback_image: autoDraw = False
15.1213 	EXP 	stim_image: image = 'media/dbnb.png'
15.1213 	EXP 	circle_frame: autoDraw = True
15.1213 	EXP 	stim_image: autoDraw = True
19.4308 	DATA 	Keypress: l
19.4404 	EXP 	circle_frame: autoDraw = False
19.4404 	EXP 	stim_image: autoDraw = False
19.4404 	EXP 	feedback_circle: lineColor = '[0.1 0.5 0.3] (rgb)'
19.4404 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
19.4404 	EXP 	feedback_image: image = 'media/dbnb.png'
19.4404 	EXP 	feedback_circle: autoDraw = True
19.4404 	EXP 	feedback_image: autoDraw = True
19.7358 	EXP 	New trial (rep=0, index=4): OrderedDict([('Stim', 'c'), ('CorrResp', 'i'), ('imStim', 'media/dcnb.png')])
19.7530 	EXP 	feedback_circle: autoDraw = False
19.7530 	EXP 	feedback_image: autoDraw = False
19.7530 	EXP 	feedback_circle: autoDraw = False
19.7530 	EXP 	feedback_image: autoDraw = False
19.7530 	EXP 	stim_image: image = 'media/dcnb.png'
19.7530 	EXP 	circle_frame: autoDraw = True
19.7530 	EXP 	stim_image: autoDraw = True
20.5011 	DATA 	Keypress: i
20.5166 	EXP 	circle_frame: autoDraw = False
20.5166 	EXP 	stim_image: autoDraw = False
20.5166 	EXP 	feedback_circle: lineColor = '[0.1 0.5 0.3] (rgb)'
20.5166 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
20.5166 	EXP 	feedback_image: image = 'media/dcnb.png'
20.5166 	EXP 	feedback_circle: autoDraw = True
20.5166 	EXP 	feedback_image: autoDraw = True
20.8151 	EXP 	New trial (rep=0, index=5): OrderedDict([('Stim', 'g'), ('CorrResp', 'i'), ('imStim', 'media/dgnb.png')])
20.8340 	EXP 	feedback_circle: autoDraw = False
20.8340 	EXP 	feedback_image: autoDraw = False
20.8340 	EXP 	feedback_circle: autoDraw = False
20.8340 	EXP 	feedback_image: autoDraw = False
20.8340 	EXP 	stim_image: image = 'media/dgnb.png'
20.8340 	EXP 	circle_frame: autoDraw = True
20.8340 	EXP 	stim_image: autoDraw = True
21.9252 	DATA 	Keypress: u
21.9350 	EXP 	circle_frame: autoDraw = False
21.9350 	EXP 	stim_image: autoDraw = False
21.9350 	EXP 	feedback_circle: lineColor = '[0.1 0.5 0.3] (rgb)'
21.9350 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
21.9350 	EXP 	feedback_image: image = 'media/dgnb.png'
21.9350 	EXP 	feedback_circle: autoDraw = True
21.9350 	EXP 	feedback_image: autoDraw = True
22.2353 	EXP 	New trial (rep=0, index=6): OrderedDict([('Stim', 'a'), ('CorrResp', 'h'), ('imStim', 'media/danb.png')])
22.2525 	EXP 	feedback_circle: autoDraw = False
22.2525 	EXP 	feedback_image: autoDraw = False
22.2525 	EXP 	feedback_circle: autoDraw = False
22.2525 	EXP 	feedback_image: autoDraw = False
22.2525 	EXP 	stim_image: image = 'media/danb.png'
22.2525 	EXP 	circle_frame: autoDraw = True
22.2525 	EXP 	stim_image: autoDraw = True
22.8885 	DATA 	Keypress: h
22.8981 	EXP 	circle_frame: autoDraw = False
22.8981 	EXP 	stim_image: autoDraw = False
22.8981 	EXP 	feedback_circle: lineColor = '[ 1. -1. -1.] (rgb)'
22.8981 	EXP 	feedback_image: color = '[ 1. -1. -1.] (rgb)'
22.8981 	EXP 	feedback_image: image = 'media/danb.png'
22.8981 	EXP 	feedback_circle: autoDraw = True
22.8981 	EXP 	feedback_image: autoDraw = True
23.8853 	EXP 	New trial (rep=0, index=7): OrderedDict([('Stim', 'e'), ('CorrResp', 'h'), ('imStim', 'media/denb.png')])
23.9023 	EXP 	feedback_circle: autoDraw = False
23.9023 	EXP 	feedback_image: autoDraw = False
23.9023 	EXP 	feedback_circle: autoDraw = False
23.9023 	EXP 	feedback_image: autoDraw = False
23.9023 	EXP 	stim_image: image = 'media/denb.png'
23.9023 	EXP 	circle_frame: autoDraw = True
23.9023 	EXP 	stim_image: autoDraw = True
24.7083 	DATA 	Keypress: i
24.7341 	DATA 	Keypress: l
24.7500 	EXP 	circle_frame: autoDraw = False
24.7500 	EXP 	stim_image: autoDraw = False
24.7500 	EXP 	feedback_circle: lineColor = '[0.1 0.5 0.3] (rgb)'
24.7500 	EXP 	feedback_image: color = '[0.1 0.5 0.3] (rgb)'
24.7500 	EXP 	feedback_image: image = 'media/denb.png'
24.7500 	EXP 	feedback_circle: autoDraw = True
24.7500 	EXP 	feedback_image: autoDraw = True
25.0667 	EXP 	feedback_circle: autoDraw = False
25.0667 	EXP 	feedback_image: autoDraw = False
25.0667 	EXP 	feedback_circle: autoDraw = False
25.0667 	EXP 	feedback_image: autoDraw = False
25.1423 	EXP 	window1: mouseVisible = True
